"","family_income","NAME","Total Population","state","county","Census.Tract","n","avg_calls","id","alt_boro","alt_ct"
"1511",1818,"Census Tract 381, Queens County, New York",4934,"36","81","038100",7,0.00141872719902716,"36081038100","4","4038100"
"1512",0,"Census Tract 383.02, Queens County, New York",59,"36","81","038302",20,0.338983050847458,"36081038302","4","4038302"
"1513",704,"Census Tract 384, Queens County, New York",2164,"36","81","038400",1,0.000462107208872458,"36081038400","4","4038400"
"1514",924,"Census Tract 394, Queens County, New York",2878,"36","81","039400",5,0.00173731758165393,"36081039400","4","4039400"
"1515",499,"Census Tract 398, Queens County, New York",2123,"36","81","039800",7,0.00329722091380122,"36081039800","4","4039800"
"1516",997,"Census Tract 399, Queens County, New York",3936,"36","81","039900",5,0.00127032520325203,"36081039900","4","4039900"
"1517",447,"Census Tract 400, Queens County, New York",1282,"36","81","040000",4,0.0031201248049922,"36081040000","4","4040000"
"1518",1739,"Census Tract 401, Queens County, New York",6591,"36","81","040100",8,0.00121377636170536,"36081040100","4","4040100"
"1519",440,"Census Tract 402, Queens County, New York",1305,"36","81","040200",3,0.00229885057471264,"36081040200","4","4040200"
"1520",1727,"Census Tract 403, Queens County, New York",6704,"36","81","040300",10,0.00149164677804296,"36081040300","4","4040300"
"1521",1318,"Census Tract 404, Queens County, New York",3866,"36","81","040400",8,0.00206932229694775,"36081040400","4","4040400"
"1522",809,"Census Tract 405, Queens County, New York",3636,"36","81","040500",4,0.0011001100110011,"36081040500","4","4040500"
"1523",1915,"Census Tract 407, Queens County, New York",7092,"36","81","040700",4,0.000564015792442188,"36081040700","4","4040700"
"1524",1299,"Census Tract 409, Queens County, New York",4796,"36","81","040900",2,0.000417014178482068,"36081040900","4","4040900"
"1525",898,"Census Tract 411, Queens County, New York",3135,"36","81","041100",5,0.00159489633173844,"36081041100","4","4041100"
"1526",991,"Census Tract 413, Queens County, New York",4091,"36","81","041300",8,0.00195551209973112,"36081041300","4","4041300"
"1527",1256,"Census Tract 414, Queens County, New York",3409,"36","81","041400",9,0.00264007040187738,"36081041400","4","4041400"
"1528",1048,"Census Tract 415, Queens County, New York",3963,"36","81","041500",6,0.00151400454201363,"36081041500","4","4041500"
"1529",771,"Census Tract 424, Queens County, New York",2452,"36","81","042400",9,0.00367047308319739,"36081042400","4","4042400"
"1530",0,"Census Tract 426, Queens County, New York",387,"36","81","042600",4,0.0103359173126615,"36081042600","4","4042600"
"1531",1221,"Census Tract 427, Queens County, New York",4079,"36","81","042700",10,0.0024515812699191,"36081042700","4","4042700"
"1532",399,"Census Tract 432, Queens County, New York",1262,"36","81","043200",5,0.00396196513470681,"36081043200","4","4043200"
"1533",482,"Census Tract 434, Queens County, New York",1406,"36","81","043400",7,0.00497866287339972,"36081043400","4","4043400"
"1534",877,"Census Tract 437.01, Queens County, New York",3095,"36","81","043701",1,0.000323101777059774,"36081043701","4","4043701"
"1535",2174,"Census Tract 437.02, Queens County, New York",6214,"36","81","043702",5,0.000804634695848085,"36081043702","4","4043702"
"1536",1236,"Census Tract 439, Queens County, New York",4556,"36","81","043900",3,0.000658472344161545,"36081043900","4","4043900"
"1537",1048,"Census Tract 440, Queens County, New York",3608,"36","81","044000",8,0.00221729490022173,"36081044000","4","4044000"
"1538",1341,"Census Tract 443.01, Queens County, New York",3778,"36","81","044301",1,0.000264690312334569,"36081044301","4","4044301"
"1539",1296,"Census Tract 443.02, Queens County, New York",4669,"36","81","044302",2,0.000428357249946455,"36081044302","4","4044302"
"1540",966,"Census Tract 444, Queens County, New York",2639,"36","81","044400",12,0.00454717696097006,"36081044400","4","4044400"
"1541",1154,"Census Tract 446.01, Queens County, New York",2834,"36","81","044601",3,0.00105857445306987,"36081044601","4","4044601"
"1542",1404,"Census Tract 446.02, Queens County, New York",4040,"36","81","044602",1,0.000247524752475248,"36081044602","4","4044602"
"1543",718,"Census Tract 448, Queens County, New York",2367,"36","81","044800",6,0.00253485424588086,"36081044800","4","4044800"
"1544",1475,"Census Tract 454, Queens County, New York",4425,"36","81","045400",5,0.00112994350282486,"36081045400","4","4045400"
"1545",4593,"Census Tract 455, Queens County, New York",12506,"36","81","045500",4,0.000319846473692628,"36081045500","4","4045500"
"1546",327,"Census Tract 456, Queens County, New York",1346,"36","81","045600",5,0.0037147102526003,"36081045600","4","4045600"
"1547",960,"Census Tract 457, Queens County, New York",3873,"36","81","045700",1,0.000258197779499096,"36081045700","4","4045700"
"1548",654,"Census Tract 458, Queens County, New York",1952,"36","81","045800",13,0.00665983606557377,"36081045800","4","4045800"
"1549",1101,"Census Tract 459, Queens County, New York",4532,"36","81","045900",2,0.000441306266548985,"36081045900","4","4045900"
"1550",1905,"Census Tract 460, Queens County, New York",5318,"36","81","046000",6,0.00112824370063934,"36081046000","4","4046000"
"1551",775,"Census Tract 461, Queens County, New York",2717,"36","81","046100",1,0.000368052999631947,"36081046100","4","4046100"
"1552",2095,"Census Tract 462, Queens County, New York",6911,"36","81","046200",10,0.00144696860078136,"36081046200","4","4046200"
"1553",1063,"Census Tract 463, Queens County, New York",3683,"36","81","046300",1,0.000271517784414879,"36081046300","4","4046300"
"1554",925,"Census Tract 465, Queens County, New York",3403,"36","81","046500",1,0.00029385836027035,"36081046500","4","4046500"
"1555",1391,"Census Tract 466, Queens County, New York",3097,"36","81","046600",4,0.00129157248950597,"36081046600","4","4046600"
"1556",2063,"Census Tract 467, Queens County, New York",6540,"36","81","046700",4,0.000611620795107034,"36081046700","4","4046700"
"1557",1011,"Census Tract 468, Queens County, New York",3647,"36","81","046800",5,0.00137098985467508,"36081046800","4","4046800"
"1558",2757,"Census Tract 469, Queens County, New York",8113,"36","81","046900",9,0.0011093307038087,"36081046900","4","4046900"
"1559",902,"Census Tract 470, Queens County, New York",3578,"36","81","047000",4,0.00111794298490777,"36081047000","4","4047000"
"1560",1392,"Census Tract 471, Queens County, New York",4254,"36","81","047100",1,0.000235072872590503,"36081047100","4","4047100"
"1561",1321,"Census Tract 472, Queens County, New York",3295,"36","81","047200",2,0.000606980273141123,"36081047200","4","4047200"
"1562",1492,"Census Tract 473, Queens County, New York",3789,"36","81","047300",2,0.000527843758247559,"36081047300","4","4047300"
"1563",1496,"Census Tract 475, Queens County, New York",4202,"36","81","047500",3,0.000713945740123751,"36081047500","4","4047500"
"1564",481,"Census Tract 476, Queens County, New York",1280,"36","81","047600",7,0.00546875,"36081047600","4","4047600"
"1565",2087,"Census Tract 478, Queens County, New York",5081,"36","81","047800",7,0.00137768155874828,"36081047800","4","4047800"
"1566",1677,"Census Tract 479, Queens County, New York",6271,"36","81","047900",2,0.000318928400574071,"36081047900","4","4047900"
"1567",690,"Census Tract 480, Queens County, New York",2148,"36","81","048000",9,0.00418994413407821,"36081048000","4","4048000"
"1568",2102,"Census Tract 481, Queens County, New York",6171,"36","81","048100",6,0.000972289742343218,"36081048100","4","4048100"
"1569",388,"Census Tract 482, Queens County, New York",1771,"36","81","048200",8,0.00451722190852626,"36081048200","4","4048200"
"1570",1548,"Census Tract 484, Queens County, New York",4894,"36","81","048400",13,0.00265631385369841,"36081048400","4","4048400"
"1571",1462,"Census Tract 485, Queens County, New York",4728,"36","81","048500",8,0.00169204737732657,"36081048500","4","4048500"
"1572",440,"Census Tract 489, Queens County, New York",1229,"36","81","048900",1,0.00081366965012205,"36081048900","4","4048900"
"1573",1739,"Census Tract 492, Queens County, New York",4755,"36","81","049200",2,0.000420609884332282,"36081049200","4","4049200"
"1574",694,"Census Tract 493.01, Queens County, New York",1606,"36","81","049301",2,0.0012453300124533,"36081049301","4","4049301"
"1575",810,"Census Tract 493.02, Queens County, New York",2572,"36","81","049302",3,0.00116640746500778,"36081049302","4","4049302"
"1576",499,"Census Tract 495, Queens County, New York",1569,"36","81","049500",7,0.00446144040790312,"36081049500","4","4049500"
"1577",874,"Census Tract 496, Queens County, New York",2939,"36","81","049600",8,0.00272201429057503,"36081049600","4","4049600"
"1578",970,"Census Tract 497, Queens County, New York",3165,"36","81","049700",2,0.000631911532385466,"36081049700","4","4049700"
"1579",1548,"Census Tract 499, Queens County, New York",4853,"36","81","049900",3,0.000618174325159695,"36081049900","4","4049900"
"1580",1442,"Census Tract 500, Queens County, New York",4164,"36","81","050000",6,0.00144092219020173,"36081050000","4","4050000"
"1581",407,"Census Tract 502.01, Queens County, New York",1235,"36","81","050201",2,0.00161943319838057,"36081050201","4","4050201"
"1582",380,"Census Tract 502.02, Queens County, New York",1460,"36","81","050202",1,0.000684931506849315,"36081050202","4","4050202"
"1583",582,"Census Tract 504, Queens County, New York",1380,"36","81","050400",3,0.00217391304347826,"36081050400","4","4050400"
"1584",430,"Census Tract 506, Queens County, New York",1453,"36","81","050600",5,0.00344115622849277,"36081050600","4","4050600"
"1585",1313,"Census Tract 507, Queens County, New York",3653,"36","81","050700",5,0.00136873802354229,"36081050700","4","4050700"
"1586",763,"Census Tract 511, Queens County, New York",2157,"36","81","051100",2,0.000927213722763097,"36081051100","4","4051100"
"1587",739,"Census Tract 512, Queens County, New York",2938,"36","81","051200",7,0.00238257317903336,"36081051200","4","4051200"
"1588",799,"Census Tract 513, Queens County, New York",2178,"36","81","051300",13,0.00596877869605142,"36081051300","4","4051300"
"1589",1209,"Census Tract 515, Queens County, New York",2711,"36","81","051500",14,0.00516414607156031,"36081051500","4","4051500"
"1590",565,"Census Tract 516, Queens County, New York",2103,"36","81","051600",5,0.00237755587256301,"36081051600","4","4051600"
"1591",706,"Census Tract 517, Queens County, New York",1767,"36","81","051700",5,0.00282965478211658,"36081051700","4","4051700"
"1592",597,"Census Tract 518, Queens County, New York",2007,"36","81","051800",4,0.00199302441454908,"36081051800","4","4051800"
"1593",462,"Census Tract 520, Queens County, New York",1836,"36","81","052000",5,0.00272331154684096,"36081052000","4","4052000"
"1594",661,"Census Tract 521, Queens County, New York",1576,"36","81","052100",3,0.00190355329949239,"36081052100","4","4052100"
"1595",518,"Census Tract 522, Queens County, New York",1891,"36","81","052200",2,0.00105764145954521,"36081052200","4","4052200"
"1596",684,"Census Tract 525, Queens County, New York",1885,"36","81","052500",6,0.00318302387267905,"36081052500","4","4052500"
"1597",545,"Census Tract 526, Queens County, New York",1469,"36","81","052600",3,0.00204220558202859,"36081052600","4","4052600"
"1598",448,"Census Tract 528, Queens County, New York",1150,"36","81","052800",3,0.00260869565217391,"36081052800","4","4052800"
"1599",682,"Census Tract 530, Queens County, New York",2352,"36","81","053000",9,0.0038265306122449,"36081053000","4","4053000"
"1600",1176,"Census Tract 531, Queens County, New York",3563,"36","81","053100",9,0.00252596126859388,"36081053100","4","4053100"
"1601",533,"Census Tract 532, Queens County, New York",1470,"36","81","053200",5,0.00340136054421769,"36081053200","4","4053200"
"1602",395,"Census Tract 535, Queens County, New York",1185,"36","81","053500",3,0.00253164556962025,"36081053500","4","4053500"
"1603",435,"Census Tract 538, Queens County, New York",1821,"36","81","053800",5,0.00274574409665019,"36081053800","4","4053800"
"1604",1400,"Census Tract 539, Queens County, New York",4226,"36","81","053900",6,0.00141978230004733,"36081053900","4","4053900"
"1605",1193,"Census Tract 540, Queens County, New York",4663,"36","81","054000",3,0.000643362642075917,"36081054000","4","4054000"
"1606",1470,"Census Tract 542, Queens County, New York",5613,"36","81","054200",4,0.000712631391412792,"36081054200","4","4054200"
"1607",1239,"Census Tract 545, Queens County, New York",3988,"36","81","054500",5,0.00125376128385155,"36081054500","4","4054500"
"1608",1458,"Census Tract 547, Queens County, New York",4537,"36","81","054700",10,0.00220409962530306,"36081054700","4","4054700"
"1609",621,"Census Tract 548, Queens County, New York",2622,"36","81","054800",4,0.0015255530129672,"36081054800","4","4054800"
"1610",1647,"Census Tract 549, Queens County, New York",5962,"36","81","054900",10,0.00167728950016773,"36081054900","4","4054900"
"1611",1657,"Census Tract 551, Queens County, New York",4275,"36","81","055100",15,0.00350877192982456,"36081055100","4","4055100"
"1612",1035,"Census Tract 552, Queens County, New York",3280,"36","81","055200",10,0.00304878048780488,"36081055200","4","4055200"
"1613",765,"Census Tract 553, Queens County, New York",2223,"36","81","055300",5,0.00224921277552856,"36081055300","4","4055300"
"1614",754,"Census Tract 554, Queens County, New York",2488,"36","81","055400",4,0.00160771704180064,"36081055400","4","4055400"
"1615",671,"Census Tract 555, Queens County, New York",2184,"36","81","055500",5,0.00228937728937729,"36081055500","4","4055500"
"1616",662,"Census Tract 556, Queens County, New York",2491,"36","81","055600",9,0.00361300682456845,"36081055600","4","4055600"
"1617",1268,"Census Tract 557, Queens County, New York",4204,"36","81","055700",8,0.00190294957183635,"36081055700","4","4055700"
"1618",518,"Census Tract 558, Queens County, New York",2313,"36","81","055800",4,0.00172935581495893,"36081055800","4","4055800"
"1619",400,"Census Tract 559, Queens County, New York",844,"36","81","055900",2,0.0023696682464455,"36081055900","4","4055900"
"1620",474,"Census Tract 560, Queens County, New York",1676,"36","81","056000",7,0.00417661097852029,"36081056000","4","4056000"
"1621",43,"Census Tract 561, Queens County, New York",55,"36","81","056100",6,0.109090909090909,"36081056100","4","4056100"
"1622",439,"Census Tract 562, Queens County, New York",1719,"36","81","056200",4,0.00232693426410704,"36081056200","4","4056200"
"1623",497,"Census Tract 564, Queens County, New York",1978,"36","81","056400",3,0.00151668351870576,"36081056400","4","4056400"
"1624",449,"Census Tract 565, Queens County, New York",1616,"36","81","056500",8,0.00495049504950495,"36081056500","4","4056500"
"1625",418,"Census Tract 566, Queens County, New York",1534,"36","81","056600",7,0.0045632333767927,"36081056600","4","4056600"
"1626",1417,"Census Tract 567, Queens County, New York",5069,"36","81","056700",11,0.00217005326494378,"36081056700","4","4056700"
"1627",1405,"Census Tract 568, Queens County, New York",4930,"36","81","056800",21,0.00425963488843813,"36081056800","4","4056800"
"1628",1302,"Census Tract 577, Queens County, New York",3982,"36","81","057700",10,0.00251130085384229,"36081057700","4","4057700"
"1629",591,"Census Tract 579, Queens County, New York",1349,"36","81","057900",1,0.000741289844329133,"36081057900","4","4057900"
"1630",1073,"Census Tract 580, Queens County, New York",3882,"36","81","058000",4,0.00103039670273055,"36081058000","4","4058000"
"1631",1078,"Census Tract 581, Queens County, New York",2773,"36","81","058100",2,0.000721240533717995,"36081058100","4","4058100"
"1632",1346,"Census Tract 582, Queens County, New York",5323,"36","81","058200",3,0.000563591959421379,"36081058200","4","4058200"
"1633",1262,"Census Tract 583, Queens County, New York",3302,"36","81","058300",4,0.00121138703815869,"36081058300","4","4058300"
"1634",1430,"Census Tract 585, Queens County, New York",4102,"36","81","058500",1,0.000243783520234032,"36081058500","4","4058500"
"1635",1363,"Census Tract 587, Queens County, New York",2946,"36","81","058700",1,0.000339443312966735,"36081058700","4","4058700"
"1636",1532,"Census Tract 589, Queens County, New York",4334,"36","81","058900",10,0.00230733733271804,"36081058900","4","4058900"
"1637",400,"Census Tract 590, Queens County, New York",1483,"36","81","059000",1,0.000674308833445718,"36081059000","4","4059000"
"1638",1975,"Census Tract 591, Queens County, New York",5471,"36","81","059100",3,0.000548345823432645,"36081059100","4","4059100"
"1639",358,"Census Tract 592, Queens County, New York",1415,"36","81","059200",5,0.00353356890459364,"36081059200","4","4059200"
"1640",1503,"Census Tract 593, Queens County, New York",3597,"36","81","059300",9,0.00250208507089241,"36081059300","4","4059300"
"1641",480,"Census Tract 594, Queens County, New York",1689,"36","81","059400",2,0.00118413262285376,"36081059400","4","4059400"
"1642",1573,"Census Tract 595, Queens County, New York",4830,"36","81","059500",1,0.00020703933747412,"36081059500","4","4059500"
"1643",467,"Census Tract 596, Queens County, New York",1548,"36","81","059600",5,0.00322997416020672,"36081059600","4","4059600"
"1644",555,"Census Tract 598, Queens County, New York",2081,"36","81","059800",2,0.000961076405574243,"36081059800","4","4059800"
"1645",541,"Census Tract 599, Queens County, New York",1722,"36","81","059900",6,0.00348432055749129,"36081059900","4","4059900"
"1646",366,"Census Tract 600, Queens County, New York",1051,"36","81","060000",9,0.00856327307326356,"36081060000","4","4060000"
"1647",727,"Census Tract 603, Queens County, New York",1525,"36","81","060300",1,0.000655737704918033,"36081060300","4","4060300"
"1648",464,"Census Tract 606, Queens County, New York",1173,"36","81","060600",5,0.00426257459505541,"36081060600","4","4060600"
"1649",445,"Census Tract 608, Queens County, New York",1835,"36","81","060800",2,0.00108991825613079,"36081060800","4","4060800"
"1650",421,"Census Tract 610, Queens County, New York",1676,"36","81","061000",1,0.000596658711217184,"36081061000","4","4061000"
"1651",502,"Census Tract 612, Queens County, New York",1788,"36","81","061200",4,0.00223713646532438,"36081061200","4","4061200"
"1652",2084,"Census Tract 613.01, Queens County, New York",4616,"36","81","061301",3,0.000649913344887348,"36081061301","4","4061301"
"1653",341,"Census Tract 614, Queens County, New York",1539,"36","81","061400",1,0.000649772579597141,"36081061400","4","4061400"
"1654",694,"Census Tract 616.01, Queens County, New York",1926,"36","81","061601",1,0.000519210799584631,"36081061601","4","4061601"
"1655",945,"Census Tract 619, Queens County, New York",3107,"36","81","061900",5,0.00160926939169617,"36081061900","4","4061900"
"1656",508,"Census Tract 620, Queens County, New York",1536,"36","81","062000",2,0.00130208333333333,"36081062000","4","4062000"
"1657",944,"Census Tract 621, Queens County, New York",2684,"36","81","062100",4,0.0014903129657228,"36081062100","4","4062100"
"1658",628,"Census Tract 622, Queens County, New York",2182,"36","81","062200",2,0.000916590284142988,"36081062200","4","4062200"
"1659",781,"Census Tract 623, Queens County, New York",1720,"36","81","062300",5,0.00290697674418605,"36081062300","4","4062300"
"1660",933,"Census Tract 625, Queens County, New York",1839,"36","81","062500",2,0.00108754758020663,"36081062500","4","4062500"
"1661",870,"Census Tract 626, Queens County, New York",3323,"36","81","062600",2,0.000601865783930184,"36081062600","4","4062600"
"1662",939,"Census Tract 627, Queens County, New York",2793,"36","81","062700",2,0.000716075904045829,"36081062700","4","4062700"
"1663",1050,"Census Tract 629, Queens County, New York",2746,"36","81","062900",5,0.00182083029861617,"36081062900","4","4062900"
"1664",534,"Census Tract 630, Queens County, New York",1789,"36","81","063000",1,0.000558971492453885,"36081063000","4","4063000"
"1665",684,"Census Tract 632, Queens County, New York",2271,"36","81","063200",2,0.000880669308674593,"36081063200","4","4063200"
"1666",577,"Census Tract 633.01, Queens County, New York",1142,"36","81","063301",4,0.00350262697022767,"36081063301","4","4063301"
"1667",526,"Census Tract 633.02, Queens County, New York",1641,"36","81","063302",2,0.0012187690432663,"36081063302","4","4063302"
"1668",871,"Census Tract 635, Queens County, New York",2488,"36","81","063500",4,0.00160771704180064,"36081063500","4","4063500"
"1669",1155,"Census Tract 637, Queens County, New York",3130,"36","81","063700",2,0.000638977635782748,"36081063700","4","4063700"
"1670",1033,"Census Tract 638, Queens County, New York",3543,"36","81","063800",1,0.000282246683601468,"36081063800","4","4063800"
"1671",927,"Census Tract 641.01, Queens County, New York",1785,"36","81","064101",1,0.000560224089635854,"36081064101","4","4064101"
"1672",943,"Census Tract 646, Queens County, New York",2837,"36","81","064600",5,0.00176242509693338,"36081064600","4","4064600"
"1673",849,"Census Tract 650, Queens County, New York",2660,"36","81","065000",3,0.00112781954887218,"36081065000","4","4065000"
"1674",878,"Census Tract 654, Queens County, New York",2867,"36","81","065400",3,0.00104638995465644,"36081065400","4","4065400"
"1675",1515,"Census Tract 656, Queens County, New York",4815,"36","81","065600",4,0.00083073727933541,"36081065600","4","4065600"
"1676",730,"Census Tract 657.02, Queens County, New York",1377,"36","81","065702",1,0.000726216412490922,"36081065702","4","4065702"
"1677",1087,"Census Tract 657.03, Queens County, New York",2478,"36","81","065703",3,0.00121065375302663,"36081065703","4","4065703"
"1678",684,"Census Tract 659, Queens County, New York",1613,"36","81","065900",5,0.00309981401115933,"36081065900","4","4065900"
"1679",991,"Census Tract 660, Queens County, New York",3434,"36","81","066000",5,0.00145602795573675,"36081066000","4","4066000"
"1680",966,"Census Tract 663, Queens County, New York",2416,"36","81","066300",6,0.00248344370860927,"36081066300","4","4066300"
"1681",2892,"Census Tract 664, Queens County, New York",10588,"36","81","066400",4,0.000377786173026067,"36081066400","4","4066400"
"1682",1358,"Census Tract 665.01, Queens County, New York",3599,"36","81","066501",4,0.00111141983884412,"36081066501","4","4066501"
"1683",996,"Census Tract 667.01, Queens County, New York",2941,"36","81","066701",3,0.00102006120367222,"36081066701","4","4066701"
"1684",620,"Census Tract 669, Queens County, New York",1853,"36","81","066900",1,0.000539665407447383,"36081066900","4","4066900"
"1685",811,"Census Tract 671, Queens County, New York",2049,"36","81","067100",1,0.000488042947779405,"36081067100","4","4067100"
"1686",1687,"Census Tract 679, Queens County, New York",4107,"36","81","067900",2,0.000486973459946433,"36081067900","4","4067900"
"1687",1476,"Census Tract 680, Queens County, New York",4764,"36","81","068000",4,0.000839630562552477,"36081068000","4","4068000"
"1688",382,"Census Tract 682, Queens County, New York",1011,"36","81","068200",3,0.0029673590504451,"36081068200","4","4068200"
"1689",1591,"Census Tract 683, Queens County, New York",4064,"36","81","068300",1,0.000246062992125984,"36081068300","4","4068300"
"1690",1886,"Census Tract 687, Queens County, New York",4871,"36","81","068700",3,0.000615889960993636,"36081068700","4","4068700"
"1691",1000,"Census Tract 690, Queens County, New York",3783,"36","81","069000",3,0.000793021411578113,"36081069000","4","4069000"
"1692",1202,"Census Tract 693, Queens County, New York",3013,"36","81","069300",3,0.000995685363425158,"36081069300","4","4069300"
"1693",1104,"Census Tract 694, Queens County, New York",2740,"36","81","069400",2,0.00072992700729927,"36081069400","4","4069400"
"1694",845,"Census Tract 695, Queens County, New York",2438,"36","81","069500",1,0.000410172272354389,"36081069500","4","4069500"
"1695",1767,"Census Tract 697.01, Queens County, New York",3290,"36","81","069701",5,0.00151975683890578,"36081069701","4","4069701"
"1696",1553,"Census Tract 697.02, Queens County, New York",4210,"36","81","069702",3,0.000712589073634204,"36081069702","4","4069702"
"1697",734,"Census Tract 703, Queens County, New York",1992,"36","81","070300",2,0.00100401606425703,"36081070300","4","4070300"
"1698",913,"Census Tract 707, Queens County, New York",2700,"36","81","070700",1,0.00037037037037037,"36081070700","4","4070700"
"1699",2766,"Census Tract 711, Queens County, New York",5641,"36","81","071100",1,0.000177273533061514,"36081071100","4","4071100"
"1700",2751,"Census Tract 713.03, Queens County, New York",4650,"36","81","071303",1,0.00021505376344086,"36081071303","4","4071303"
"1701",3038,"Census Tract 713.04, Queens County, New York",5811,"36","81","071304",1,0.000172087420409568,"36081071304","4","4071304"
"1702",2801,"Census Tract 713.06, Queens County, New York",5650,"36","81","071306",3,0.000530973451327434,"36081071306","4","4071306"
"1703",2486,"Census Tract 717.01, Queens County, New York",5081,"36","81","071701",2,0.000393623302499508,"36081071701","4","4071701"
"1704",1914,"Census Tract 717.02, Queens County, New York",4196,"36","81","071702",1,0.000238322211630124,"36081071702","4","4071702"
"1705",999,"Census Tract 719, Queens County, New York",2367,"36","81","071900",3,0.00126742712294043,"36081071900","4","4071900"
"1706",2168,"Census Tract 721, Queens County, New York",4876,"36","81","072100",7,0.00143560295324036,"36081072100","4","4072100"
"1707",712,"Census Tract 723, Queens County, New York",2201,"36","81","072300",1,0.000454338936846888,"36081072300","4","4072300"
"1708",411,"Census Tract 729, Queens County, New York",1232,"36","81","072900",1,0.000811688311688312,"36081072900","4","4072900"
"1709",528,"Census Tract 731, Queens County, New York",1695,"36","81","073100",1,0.000589970501474926,"36081073100","4","4073100"
"1710",1038,"Census Tract 737, Queens County, New York",1873,"36","81","073700",1,0.000533902829684997,"36081073700","4","4073700"
"1711",2772,"Census Tract 739, Queens County, New York",5100,"36","81","073900",2,0.000392156862745098,"36081073900","4","4073900"
"1712",1505,"Census Tract 745, Queens County, New York",3723,"36","81","074500",11,0.0029546065001343,"36081074500","4","4074500"
"1713",1364,"Census Tract 747, Queens County, New York",3165,"36","81","074700",1,0.000315955766192733,"36081074700","4","4074700"
"1714",2651,"Census Tract 757.01, Queens County, New York",4613,"36","81","075701",3,0.000650336006936917,"36081075701","4","4075701"
"1715",2020,"Census Tract 769.01, Queens County, New York",4056,"36","81","076901",10,0.002465483234714,"36081076901","4","4076901"
"1716",661,"Census Tract 769.02, Queens County, New York",1262,"36","81","076902",1,0.000792393026941363,"36081076902","4","4076902"
"1717",860,"Census Tract 775, Queens County, New York",2047,"36","81","077500",6,0.00293111871030777,"36081077500","4","4077500"
"1718",1636,"Census Tract 779.02, Queens County, New York",4740,"36","81","077902",5,0.00105485232067511,"36081077902","4","4077902"
"1719",2195,"Census Tract 779.04, Queens County, New York",5182,"36","81","077904",1,0.000192975685063682,"36081077904","4","4077904"
"1720",1114,"Census Tract 779.05, Queens County, New York",2665,"36","81","077905",1,0.000375234521575985,"36081077905","4","4077905"
"1721",1235,"Census Tract 779.06, Queens County, New York",3574,"36","81","077906",3,0.000839395635142697,"36081077906","4","4077906"
"1722",950,"Census Tract 779.07, Queens County, New York",3457,"36","81","077907",1,0.000289268151576511,"36081077907","4","4077907"
"1723",507,"Census Tract 788, Queens County, New York",1503,"36","81","078800",2,0.00133067198935462,"36081078800","4","4078800"
"1724",739,"Census Tract 790, Queens County, New York",2486,"36","81","079000",23,0.00925181013676589,"36081079000","4","4079000"
"1725",753,"Census Tract 792, Queens County, New York",2049,"36","81","079200",2,0.000976085895558809,"36081079200","4","4079200"
"1726",1004,"Census Tract 799, Queens County, New York",3828,"36","81","079900",4,0.00104493207941484,"36081079900","4","4079900"
"1727",1318,"Census Tract 803.01, Queens County, New York",4808,"36","81","080301",3,0.00062396006655574,"36081080301","4","4080301"
"1728",1071,"Census Tract 803.02, Queens County, New York",2832,"36","81","080302",1,0.000353107344632768,"36081080302","4","4080302"
"1729",2734,"Census Tract 809, Queens County, New York",7067,"36","81","080900",4,0.000566011037215226,"36081080900","4","4080900"
"1730",974,"Census Tract 814, Queens County, New York",3592,"36","81","081400",12,0.00334075723830735,"36081081400","4","4081400"
"1731",1052,"Census Tract 818, Queens County, New York",3549,"36","81","081800",16,0.00450831220061989,"36081081800","4","4081800"
"1732",1539,"Census Tract 837, Queens County, New York",5260,"36","81","083700",6,0.00114068441064639,"36081083700","4","4083700"
"1733",1715,"Census Tract 838, Queens County, New York",5543,"36","81","083800",6,0.00108244632870287,"36081083800","4","4083800"
"1734",1869,"Census Tract 840, Queens County, New York",6665,"36","81","084000",10,0.00150037509377344,"36081084000","4","4084000"
"1735",792,"Census Tract 846.01, Queens County, New York",3420,"36","81","084601",1,0.000292397660818713,"36081084601","4","4084601"
"1736",274,"Census Tract 846.02, Queens County, New York",793,"36","81","084602",6,0.00756620428751576,"36081084602","4","4084602"
"1737",2226,"Census Tract 849, Queens County, New York",6457,"36","81","084900",2,0.000309741365959424,"36081084900","4","4084900"
"1738",1759,"Census Tract 853, Queens County, New York",4599,"36","81","085300",2,0.000434877147205914,"36081085300","4","4085300"
"1739",2443,"Census Tract 855, Queens County, New York",6737,"36","81","085500",2,0.000296868042155262,"36081085500","4","4085500"
"1740",1738,"Census Tract 857, Queens County, New York",6119,"36","81","085700",6,0.000980552377839516,"36081085700","4","4085700"
"1741",1905,"Census Tract 859, Queens County, New York",5155,"36","81","085900",2,0.000387972841901067,"36081085900","4","4085900"
"1742",828,"Census Tract 861, Queens County, New York",2372,"36","81","086100",2,0.000843170320404722,"36081086100","4","4086100"
"1743",2460,"Census Tract 863, Queens County, New York",7266,"36","81","086300",2,0.000275254610514726,"36081086300","4","4086300"
"1744",800,"Census Tract 864, Queens County, New York",2352,"36","81","086400",7,0.00297619047619048,"36081086400","4","4086400"
"1745",1935,"Census Tract 865, Queens County, New York",3797,"36","81","086500",4,0.00105346326046879,"36081086500","4","4086500"
"1746",765,"Census Tract 869, Queens County, New York",1635,"36","81","086900",2,0.00122324159021407,"36081086900","4","4086900"
"1747",900,"Census Tract 871, Queens County, New York",1742,"36","81","087100",3,0.00172215843857635,"36081087100","4","4087100"
